Narcissus,Agrumen,Oud,Jasmine,Amber,Neroli,Indole,Vanilla,Frankincense,Bergamot,Galbanum,Magnolia,Sandalwood,Cashmeran,Citron,Opopanax,Aliphatic Aldehydes,Vetiver,Scent Quality Score
478.859,352.121,709.694,239.027,902.132,826.276,896.353,648.665,342.918,2305.506005,348.366,779.272,818.618,5479.868453,0,246.419,712.943,812.859,12847693.07
418.528,343.973,695.968,153.974,925.305,1054.349,961.916,624.478,391.081,1735.769222,173.87,780.39,793.789,5326.261408,52.679,117.068,724.278,826.674,9656062.781
457.282,382.43,755.124,207.345,905.388,678.745,820.299,509.109,304.447,2142.48528,368.754,729.339,973.149,5585.286043,162.348,158.681,748.227,782.246,10311178.5
428.854,252.2,593.207,267.555,1005.904,798.726,811.179,600.745,312.832,2633.584506,310.311,953.7,704.385,4594.22985,166.975,120.51,730.998,793.268,13460056.69
490.64,303.258,683.755,184.982,1004.693,920.257,908.464,422.285,405.138,2086.624681,147.749,771.39,810.878,5331.157932,60.886,93.644,696.897,834.372,8164784.724
451.496,364.404,707.913,162.865,1022.938,932.726,934.583,595.714,385.695,1886.421376,152.639,808.569,868.723,5554.746373,37.39,166.49,528.957,788.945,7971442.472
519.622,364.05,665.371,202.534,962.274,792.818,812.159,538.892,346.117,2153.667782,171.451,759.761,836.381,5153.181261,78.307,0,818.739,801.818,11747615.93
465.44,291.002,673.186,246.402,946.432,824.052,807.25,581.362,340.462,2564.768047,165.325,743.16,910.882,5162.04915,187.144,4.432,763.847,782.257,13275596.97
474.828,274.487,653.302,226.62,701.933,880.692,989.883,527.122,267.41,2228.391038,275.039,572.729,880.344,4866.54566,96.782,101.591,562.098,846.879,8380377.879
513.901,447.678,699.032,281.904,1222.029,729.72,1077.762,543.242,408.554,2702.240359,104.54,678.106,943.719,5238.250067,41.715,137.277,597.565,763.314,11364240.94
451.277,360.764,647.606,339.827,948.947,889.234,1103.141,410.343,430.215,3113.640044,263.944,779.802,881.928,5034.193975,188.631,89.47,622.048,792.071,10035308.92
459.761,318.379,687.729,109.079,937.929,975.196,987.456,538.324,274.544,1550.366879,204.132,715.364,850.642,5123.970018,113.352,218.768,825.171,811.237,8804383.236
471.807,327.795,617.469,320.072,962.34,974.892,987.21,560.002,386.128,2938.02391,395.332,596.605,918.789,4854.541934,16.321,84.886,733.144,795.459,14182526.48
468.115,351.466,729.722,284.68,1028.128,820.587,888.754,491.968,501.007,2770.70677,194.32,758.065,862.645,5674.124686,87.528,81.151,742.049,809.907,12229501.1
485.235,250.245,617.294,242.985,1093.939,896.632,969.494,529.481,370.454,2505.11102,212.849,815.548,940.576,4760.951362,142.53,175.664,606.935,761.529,10063584.63
483.387,333.343,636.717,277.581,871.13,732.191,981.395,522.561,424.645,2701.027213,271.721,884.433,770.515,5088.509061,31.804,160.69,646.114,791.014,11240374.06
445.604,220.517,626.111,265.282,891.661,855.392,904.277,617.857,497.755,2532.72155,179.679,852.683,659.824,4900.630217,175.223,119.956,873.816,822.028,15365329.38
434.33,347.056,630.728,210.293,917.687,949.377,979.989,600.531,307.269,2223.503662,307.044,762.695,776.183,5054.757656,76.609,86.438,710.22,816.505,11457493.14
478.664,272.68,723.229,136.941,882.017,890.643,999.052,578.033,302.901,1754.040495,202.254,700.574,832.227,5629.168813,135.185,138.709,554.822,814.043,7497046.902
447.185,451.177,651.1,308.096,984.396,810.608,922.612,564.469,308.141,2890.09193,193.597,770.061,810.533,5299.732479,155.601,100.814,714.197,805.771,13864140.41
479.907,291.06,688.388,316.371,959.357,941.196,899.085,397.126,382.167,3010.076682,239.394,660.023,837.371,5188.866068,97.632,110.699,728.853,814.271,10712904.18
477.417,466.994,714.147,204.087,1021.834,853.09,949.03,501.438,406.639,2104.190965,272.258,714.988,857.895,5428.074051,11.793,230.468,771.209,804.449,10556390.41
453.703,332.561,651.029,300.482,1102.696,776.285,944.213,727.043,329.708,2808.348609,287.828,670.178,801.116,4956.217472,207.29,41.645,811.405,843.154,18692603.25
465.324,375.625,620.597,162.921,990.949,1110.094,824.492,446.281,368.553,1829.464616,232.114,1008.869,1003.795,4850.645044,133.225,109.866,655.653,804.449,7532056.325
467.748,357.593,645.507,241.911,1063.154,850.345,819.55,433.112,450.28,2293.139203,370.649,887.971,712.123,4939.016688,164.445,163.142,686.203,797.867,9134893.282
484.362,206.349,656.009,108.553,973.299,949.127,876.205,494.651,421.84,1523.001912,269.321,889.267,826.192,5070.493979,108.573,93.31,745.182,838.26,7521750.964
467.114,356.51,725.576,269.998,957.197,768.965,1010.387,608.895,395.343,2556.016419,196.898,626.399,898.582,5561.184272,224.012,178.011,747.923,821.556,13691650.35
456.412,328.153,657.638,356.937,1001.622,959.843,1008.698,573.47,334.67,3187.611024,182.755,948.8,927.515,5185.047533,84.674,14.254,664.079,772.765,14184589.71
444.755,361.964,664.12,177.239,962.451,745.496,948.628,503.405,491.86,1938.187807,310.666,786.405,890.905,5165.326442,148.487,78.128,829.63,857.242,10175786.42
458.736,392.38,736.159,263.334,968.601,877.149,881.501,612.035,400.531,2342.408176,330.417,805.926,695.404,5445.963351,122.95,174.359,668.609,760.12,11814157.45
481.49,327.453,677.234,166.621,898.598,792.868,831.063,561.883,351.59,1941.612449,77.637,548.747,843.896,5220.252853,164.056,102.098,700.241,780.892,9515508.418
483.928,329.809,623.111,165.947,908.941,705.659,913.117,590.94,506.846,2025.222654,214.944,835.993,1037.477,4761.984805,89.968,43.772,652.554,757.49,9857003.696
481.854,436.22,719.734,77.175,885.545,760.664,883.223,514.397,397.979,1299.192544,336.039,829.935,1002.025,5351.306288,122.396,97.82,794.389,775.556,7618720.923
459.82,400.328,696.606,409.556,867.775,899.93,1028.85,637.599,346.235,3706.602852,237.289,775.126,919.219,5381.786246,215.606,76.955,541.75,791.512,14931708.86
449.638,309.052,707.867,207.892,1001.601,881.328,892.913,469.26,387.677,2094.008566,219.845,789.872,837.308,5447.926138,126.316,88.465,715.457,816.687,8978232.034
467.493,405.062,709.038,136.306,971.362,704.574,960.114,603.158,353.981,1791.141779,260.715,817.198,930.476,5205.183882,76.518,140.829,662.849,814.791,9374865.631
456.775,355.394,630.85,106.144,1033.973,929.714,998.68,514.057,447.129,1534.483505,329.719,798.8,856.191,4582.204309,78.295,133.776,612.914,765.275,6997824.806
496.044,318.787,699.354,175.657,892.906,880.249,964.243,711.557,370.443,2138.566175,276.81,781.386,791.575,5218.645778,134.536,7.775,738.689,800.225,13361104.39
441.307,425.06,652.17,201.929,944.839,963.547,870.143,588.364,394.73,2300.699676,353.451,874.056,815.38,4963.269745,74.366,155.085,734.642,832.005,12192804.89
478.456,271.168,691.915,262.822,940.324,940.849,966.077,634.82,333.402,2454.799222,246.526,863.799,802.01,5204.587426,46.249,204.943,646.478,817.296,12074675.41
448.577,376.292,639.859,255.81,979.294,934.118,903.065,533.104,316.104,2608.765368,304.999,757.819,801.525,4906.257928,78.306,79.747,775.817,826.301,12922667.36
494.063,385.895,690.295,183.51,1148.944,851.641,829.188,694.176,418.749,2028.840321,436.112,619.063,868.405,5287.566664,40.07,193.265,541.19,809.804,10104986.87
435.953,459.392,704.209,101.408,883.042,835.438,948.547,501.361,422.237,1584.983879,323.092,707.308,784.64,5310.721788,269.747,111.264,807.862,810.205,8557981.612
443.394,301.041,691.548,243.206,901.093,903.922,1002.97,531.091,430.663,2346.325095,280.767,631.521,876.651,5154.03997,6.782,106.13,630.436,780.8,9711938.37
470.698,343.698,673,166.605,1126.477,909.913,960.234,487.936,332.572,1977.495701,262.19,950.848,796.743,5250.445246,0.161,17.359,765.828,776.891,9644432.07
455.432,302.603,718.46,220.003,925.87,896.782,861.531,589.685,369.681,2464.570203,348.704,656.534,920.593,5463.191952,65.661,37.228,627.346,829.446,11091332.59
459.826,321.295,626.497,190.34,918.579,944.505,1060.244,692.553,303.82,2122.872166,281.449,773.45,850.091,4915.869279,82.256,66.611,640.551,803.2,11417338.2
473.907,379.668,680.149,318.321,1061.674,904.549,968.143,655.956,381.31,2877.526281,284.862,760.717,805.118,5211.230099,162.442,161.981,781.504,768.678,17054462.79
491.931,481.67,652.263,68.123,1030.387,947.447,974.025,511.605,331.042,1201.005767,289.28,795.316,853.83,5215.898243,34.876,103.787,653.544,776.834,6530089.892
460.165,262.492,702.299,221.035,1161.959,949.126,927.881,507.717,307.537,2193.596999,327.511,778.188,874.973,5363.000959,276.562,15.314,623.241,797.707,9002622.1
456.364,414.752,647.897,155.827,944.348,858.705,953.799,588.297,273.462,1737.804096,300.424,837.402,911.347,4927.923149,136.641,206.224,700.01,805.233,9365000.788
457.258,271.752,648.28,209.072,904.361,781.91,919.23,468.871,526.657,2089.487238,206.117,751.055,878.116,5109.55672,0,194.099,585.415,783.652,7550773.982
450.134,327.238,659.322,11.558,1033.308,848.213,846.54,660.413,382.102,840.0682003,369.095,808.741,779.96,5034.895974,109.665,67.219,591.396,776.833,5368179.968
514.133,409.241,651.821,117.597,947.848,800.959,898.417,638.987,350.406,1372.245013,239.831,705.48,699.516,4906.742121,130.008,144.502,960.25,758.02,10749973.29
400.855,256.635,656.667,291.897,1094.972,864.258,1007.866,569.404,366.03,2795.930037,302.322,605.893,703.178,5184.513369,65.907,92.703,761.183,751.653,13865244.14
464.146,304.119,615.229,243.75,893.73,977.308,913.049,559.815,388.963,2295.067469,297.912,868.582,845.73,4787.242344,107.415,81.689,742.437,854.569,11557828.13
458.501,364.919,689.065,184.481,1020.267,990.79,957.584,438.895,426.686,1966.360258,342.013,661.392,901.279,5288.365504,224.174,123.121,730.491,812.174,8470083.908
501.836,384.275,610.45,238.342,975.072,911.076,997.485,535.779,438.709,2341.352523,240.491,931.672,649.779,4640.133466,128.464,106.458,690.649,791.11,10999784.77
455.626,387.486,662.249,120.443,914.608,883.932,1003.978,598.841,391.551,1549.814757,167.216,770.869,829.413,5024.119075,42.484,64.614,547.913,806.755,7074917.773
430.685,425.784,663.935,0,1000.615,802.906,929.027,566.719,319.749,889.9304321,73.531,777.573,866.281,5019.051275,194.818,233.331,755.301,795.569,5763315.984
446.906,362.894,766.403,149.148,947.344,1143.533,1017.402,663.415,526.57,1670.599058,228.887,765.47,1000.085,5790.243215,117.946,50.264,787.06,763.285,10738446.57
486.167,352.75,683.466,166.879,963.497,929.519,874.654,518.037,488.905,1724.524184,145.062,754.286,1049.598,5195.184818,0,136.999,682.199,767.982,8154826.109
471.549,340.075,679.963,253.536,845.466,893.138,1033.344,521.253,357.104,2558.532031,236.48,795.831,969.858,5211.312173,15.756,147.09,787.239,788.537,12515468.88
502.254,417.105,651.022,273.459,861.755,988.708,993.819,567.709,404.929,2601.889295,345.571,671.977,947.637,4830.791952,116.129,117.89,574.057,775.175,10800528.46
496.001,361.236,607.198,139.754,1008.702,888.196,984.181,497.991,319.463,1734.396107,203.656,866.861,879.109,4883.039984,142.906,187.168,763.018,744.435,8810180.681
436.802,314.045,635.065,267.207,1058.491,821.34,982.871,535.502,360.315,2721.54738,114.618,695.087,830.552,4954.779819,138.134,144.314,858.6,803.145,14379968.87
422.849,320.081,706.399,222.927,972.424,776.569,798.989,568.332,351.797,2431.230292,262.84,907.069,886.8,5518.609654,0,169.169,593.106,765.347,10120135.13
467.759,244.773,674.59,321.819,1051.531,910.593,852.176,567.43,455.722,3043.073273,219.193,847.29,777.255,5025.17814,174.196,90.206,663.018,774.982,13395599.16
471.858,389.615,656.954,223.346,956.601,1002.122,813.414,712.072,346.785,2379.799467,276.478,949.689,818.013,5081.598918,16.172,133.688,730.394,832.867,14633500.28
477.974,308.838,710.276,258.618,1203.298,950.793,921.454,443.036,381.576,2500.363188,346.553,845.763,1133.421,5403.856096,78.79,127.455,912.694,810.371,12439324.95
444.965,228.498,730.828,158.386,1008.398,706.95,921.466,448.712,340.031,1786.64192,230.65,734.869,816.116,5706.191873,109.487,175.341,776.42,816.272,7987161.074
474.263,403.325,663.621,228.892,1013.214,773.053,940.757,651.319,436.231,2439.822412,132.045,727.563,845.02,5004.727126,0.024,177.907,577.3,792.599,11336833.06
498.892,418.451,670.434,155.686,905.708,853.811,1005.916,670.207,450.418,1876.986261,259.646,751.214,934.723,5093.957132,0,3.892,858.813,769.818,13095649.72
448.767,295.305,676.785,301.062,982.215,813.901,930.191,392.607,419.774,2862.037647,152.662,827.533,951.105,5410.480146,94.285,114.618,867.543,826.197,11625146.76
463.419,444.841,662.889,98.659,892.314,955.249,953.46,537.316,409.675,1486.033307,209.389,791.009,939.387,5284.868345,182.689,129.071,751.018,769.362,8150113.99
483.885,286.485,743.794,116.465,883.583,896.847,1012.824,526.79,254.823,1447.824506,255.251,748.202,827.602,5759.951193,87.979,110.883,721.364,806.904,7463064.493
438.51,437.787,729.598,211.045,1069.838,923.971,916.024,561.777,349.709,2372.445521,270.203,676.224,917.919,5744.761714,157.549,97.516,589.277,801.447,10106395.57
467.403,210.361,700.978,167.639,990.254,810.878,953.111,559.878,310.912,1908.243262,231.474,616.958,865.6,5308.006233,201,106.384,813.734,802.22,10459756.04
491.213,367.566,680.654,94.758,1038.089,883.904,980.909,680.451,422.837,1359.490767,275.612,840.427,883.099,5180.152602,129.64,72.855,716.849,760.422,8926367.525
465.418,353.759,640.34,124.016,1059.206,987.148,1000.881,623.925,337.747,1736.404434,275.017,850.909,856.333,4817.334168,0,133.059,659.586,752.72,9337154.756
512.836,361.282,676.034,209.886,1009.784,1020.676,855.961,574.556,395.463,2211.949483,146.968,807.175,773.557,5138.113111,88.042,78.708,735.891,747.964,11598321.9
440.077,310.351,642.187,277.61,955.282,1022.097,967.572,482.036,320.8,2779.923813,304.136,897.904,856.83,4866.426934,142.916,131.18,632.296,815.8,10484928.8
478.999,301.258,631.137,244.011,1033.628,991.423,1010.307,674.314,399.249,2373.941014,161.651,932.377,949.592,4889.592295,130.262,235.226,674.978,850.427,12864579.01
449.464,340.82,725.501,296.957,1007.525,780.458,904.226,583.062,397.286,2871.158761,252.023,967.077,876.485,5459.314777,195.398,72.934,879.299,794.045,16837357.79
479.469,282.272,643.848,206.138,1025.307,1062.673,989.685,527.432,526.581,2163.505411,280.971,812.538,711.429,4781.193473,259.928,91.427,638.98,752.213,9366635.842
442.478,425.049,636.699,223.334,967.527,957.804,972.909,687.746,346.068,2528.183782,61.12,828.529,828.792,4963.399646,180.973,103.207,647.016,766.137,13261365.22
511.278,417.325,700.339,125.513,943.805,756.281,1004.998,663.433,468.248,1657.040728,191.487,924.714,944.443,5150.393283,118.612,15.199,549.813,780.552,8393662.588
475.886,373.048,731.54,263.869,998.869,979.812,971.736,586.055,445.856,2657.880724,327.264,606.791,760.526,5618.314827,141.652,88.157,753.957,812.049,13967171.41
480.111,409.486,626.991,296.183,838.1,1004.071,933.756,585.416,348.598,2845.768942,223.338,811.18,975.064,4724.78196,56.834,71.568,566.417,815.15,11584656.61
485.274,295.045,593.919,174.153,930.271,861.04,882.327,507.936,464.176,1966.280722,294.377,919.836,979.884,4571.787274,94.559,18.719,589.548,779.126,7983429.084
495.769,408.322,658.425,93.488,1046.429,799.643,1015.967,528.433,346.785,1316.858386,343.342,582.639,837.575,5046.412771,102.183,88.07,622.78,794.059,6695061.03
460.168,332.3,629.628,201.798,1024.749,929.76,951.07,493.998,246.3,2132.81801,126.597,724.489,859.162,5016.585239,256.598,46.055,847.545,795.419,10886791.56
468.866,388.56,631.842,216.203,956.801,845.483,1071.875,606.151,440.502,2071.374595,296.623,779.743,926.097,4641.69953,0,49.034,736.882,805.642,11451386.19
457.907,327.79,676.573,197.916,931.95,919.697,923.511,666.712,415.678,1979.349243,264.975,738.592,893.219,5209.332976,193.706,89.742,713.334,831.331,11410093.06
483.559,326.396,614.855,165.871,978.05,794.845,909.134,517.116,406.099,1799.827901,374.301,790.651,778.003,4763.383252,31.536,122.03,746.796,789.489,9151752.332
501.077,341.418,613.611,201.731,1045.821,842.158,980.94,643.141,363.356,2016.453717,223.499,710.619,900.13,4885.814192,206.793,88.568,756.84,831.059,12036996.86
478.643,329.155,665.549,276.822,1022.744,852.769,868.058,486.652,376.182,2620.367722,300.24,786.701,888.52,4980.557208,124.067,10.986,638.909,807.345,10327951.29
471.84,383.594,736.081,134.861,1036.561,793.946,960.876,512.03,296.222,1745.625723,106.873,688.171,897.087,5774.819595,159.054,194.767,611.684,798.528,7563514.635
461.011,327.256,654.257,334.304,934.181,951.938,973.496,529.25,369.164,3144.902527,186.875,598.995,788.696,4891.277621,205.523,77.545,687.509,852.866,13383118.35
440.005,359.85,665.969,154.983,1038.622,728.859,1006.378,558.788,351.217,1761.695785,200.472,752.845,863.072,5053.113293,85.533,67.023,513.177,809.765,7053089.991
482.617,357.588,651.709,27.126,1075.024,855.615,987.102,505.382,382.659,811.1137578,362.396,634.979,837.039,5105.752803,165.329,67.793,751.563,767.261,5319578.363
470.634,344.551,690.33,281.832,964.261,908.224,973.984,518.383,383.64,2625.087521,266.702,892.139,835.035,5332.468636,57.504,117.656,694.778,795.34,11612801
464.754,453.291,700.733,130.986,1030.141,801.063,1004.615,551.612,402.808,1812.304043,292.52,541.656,687.265,5331.73179,140.28,152.533,620.946,812.72,8502015.83
486.453,360.264,586.657,306.456,990.549,1140.678,1043.016,686.901,290.676,2994.722814,168.659,751.013,932.898,4410.216345,136.43,70.58,807.752,844.262,18769938.82
475.19,406.389,733.907,264.749,1083.601,808.812,877.953,626.851,348.748,2632.942072,274.119,889.592,878.224,5776.239408,136.693,168.808,705.904,792.272,14058932.22
477.64,382.645,701.299,317.502,1035.722,905.433,1191.633,583.005,408.717,2851.307557,178.807,892.638,885.265,5338.315994,57.992,132.804,731.303,833.545,14409841.42
506.371,332.634,646.725,310.078,965.453,824.666,793.092,522.991,359.367,2975.895723,321.062,806.202,934.047,4934.352984,230.972,65.395,766.67,808.79,14236862.15
471.657,282.797,672.777,341.964,1026.867,790.88,1064.889,540.29,338.666,3126.110502,232.85,712.524,836.693,5263.258664,106.551,146.133,653.348,767.265,13046517.92
495.529,309.919,713.688,188.604,1050.374,751.939,956.052,589.545,416.905,2153.838177,291.524,636.467,923.679,5427.837393,69.162,81.924,899.42,788.131,13592463.61
461.371,362.846,718.934,170.687,950.43,913.351,879.567,602.256,429.799,2019.918395,162.43,654.091,920.75,5686.852215,0.376,184.092,555.98,839.447,8748864.553
485.15,386.515,688.039,212.248,991.788,957.176,986.703,548.291,360.406,2131.270898,201.026,764.163,889.717,5365.747915,106.381,106.168,760.953,818.194,11106401.11
449.653,315.724,557.76,208.823,972.877,906.569,893.013,563.531,325.311,2343.961457,193.421,637.193,848.592,4496.646394,141.159,240.484,852.151,812.087,13140505.86
